"Product";"Price";"Quantity";"Date"
"Teddybear";"1.715,17";4;"2018-02-04"
"Lamp";"468,79";3;"2018-10-16"
"Chair";"3.218,98";2;"2018-08-06"
"Chair";"545,78";5;"2018-03-01"
"Lamp";"3.790,21";1;"2018-08-30"
"Chair";"1.278,11";5;"2018-09-22"
"Teddybear";"78,02";2;"2018-08-12"
"Table";"3.544,52";3;"2018-08-13"
"Lamp";"3.535,60";2;"2018-06-28"
"Chair";"1.018,04";4;"2018-09-29"
"Teddybear";"2.229,98";4;"2018-02-05"
"Lamp";"210,29";5;"2018-07-31"
"Chair";"892,81";1;"2018-05-26"
"Table";"3.371,47";5;"2018-10-03"
"Table";"2.558,86";5;"2018-10-13"
"Table";"1.733,08";3;"2018-09-13"
"Table";"1.908,93";5;"2018-11-02"
"Lamp";"2.539,75";3;"2018-04-11"
"Chair";"1.888,54";3;"2018-05-29"
"Lamp";"2.854,51";4;"2018-03-29"
"Chair";"3.718,71";5;"2018-01-21"
"Lamp";"581,15";5;"2018-10-28"
"Table";"1.202,26";2;"2018-11-17"
"Lamp";"2.035,00";1;"2018-06-16"
"Teddybear";"1.806,84";4;"2018-08-12"
"Chair";"1.400,68";5;"2018-05-30"
"Lamp";"3.966,46";2;"2018-08-03"
"Chair";"862,80";3;"2018-08-11"
"Teddybear";"2.343,14";4;"2018-04-27"
"Chair";"3.153,71";4;"2018-10-26"
"Teddybear";"1.777,01";3;"2018-12-26"
"Lamp";"296,07";1;"2018-11-10"
"Chair";"1.658,06";3;"2018-03-15"
"Teddybear";"2.286,48";4;"2018-01-09"
"Chair";"1.854,24";2;"2018-04-02"
"Table";"274,40";4;"2018-11-05"
"Chair";"1.767,82";2;"2018-07-28"
"Table";"3.930,76";5;"2018-02-27"
"Chair";"2.729,87";2;"2018-07-17"
"Chair";"1.699,30";1;"2018-12-28"
"Chair";"227,85";3;"2018-01-08"
"Chair";"2.875,50";3;"2018-06-03"
"Teddybear";"1.431,17";2;"2018-01-20"
"Teddybear";"3.016,70";4;"2018-01-19"
"Teddybear";"1.091,40";5;"2018-07-23"
"Teddybear";"1.657,72";5;"2018-07-31"
"Chair";"1.209,77";5;"2018-02-07"
"Chair";"2.143,70";1;"2018-05-25"
"Table";"784,65";3;"2018-10-26"
"Lamp";"1.891,91";2;"2018-02-27"
"Chair";"1.549,62";3;"2018-01-25"
"Teddybear";"1.493,10";2;"2018-07-24"
"Teddybear";"2.284,23";5;"2018-06-27"
"Table";"1.619,32";5;"2018-06-29"
"Teddybear";"610,61";2;"2018-08-03"
"Teddybear";"2.646,07";5;"2018-08-13"
"Teddybear";"890,22";5;"2018-05-21"
"Chair";"3.572,69";5;"2018-12-26"
"Lamp";"3.141,34";3;"2018-10-10"
"Table";"2.763,05";1;"2018-06-15"
"Chair";"2.802,44";4;"2018-09-03"
"Lamp";"2.387,87";1;"2018-12-01"
"Table";"3.331,07";3;"2018-01-21"
"Chair";"2.265,31";5;"2018-03-04"
"Table";"3.354,39";5;"2018-02-11"
"Teddybear";"1.190,73";1;"2018-03-03"
"Teddybear";"1.523,00";3;"2018-05-21"
"Lamp";"950,04";4;"2018-02-19"
"Lamp";"1.143,74";4;"2018-07-10"
"Table";"1.444,83";4;"2018-02-15"
"Table";"66,26";3;"2018-07-29"
"Chair";"2.638,19";5;"2018-09-22"
"Table";"424,93";1;"2018-05-22"
"Chair";"2.409,20";4;"2018-04-28"
"Lamp";"64,06";1;"2018-04-30"
"Lamp";"2.834,95";1;"2018-10-31"
"Lamp";"3.398,42";2;"2018-09-06"
"Teddybear";"2.311,97";4;"2018-09-14"
"Table";"3.140,48";2;"2018-09-16"
"Chair";"1.991,74";3;"2018-02-23"
"Lamp";"846,84";3;"2018-08-20"
"Lamp";"3.013,95";2;"2018-07-29"
"Lamp";"1.893,16";4;"2018-11-19"
"Chair";"747,86";3;"2018-10-09"
"Teddybear";"963,99";4;"2018-07-07"
"Lamp";"1.924,61";2;"2018-03-29"
"Lamp";"1.416,29";2;"2018-11-30"
"Teddybear";"829,39";5;"2018-11-21"
"Chair";"234,69";1;"2018-08-10"
"Lamp";"1.537,30";5;"2018-05-19"
"Chair";"1.631,77";1;"2018-11-08"
"Lamp";"2.704,97";3;"2018-01-18"
"Lamp";"2.999,56";3;"2018-05-20"
"Teddybear";"2.790,26";4;"2018-04-25"
"Table";"573,92";4;"2018-06-04"
"Teddybear";"3.797,07";5;"2018-06-05"
"Teddybear";"446,27";4;"2018-11-24"
"Table";"2.591,33";3;"2018-06-01"
"Table";"18,38";1;"2018-01-09"
"Teddybear";"2.512,08";3;"2018-05-24"
"Chair";"3.941,59";1;"2018-09-23"
"Table";"616,67";2;"2018-09-29"
"Teddybear";"1.119,42";5;"2018-05-09"
"Teddybear";"2.734,64";4;"2018-01-05"
"Lamp";"2.007,80";3;"2018-02-15"
"Lamp";"3.724,69";1;"2018-01-03"
"Table";"648,11";1;"2018-11-30"
"Teddybear";"3.389,57";4;"2018-07-18"
"Lamp";"2.465,58";4;"2018-01-30"
"Teddybear";"3.446,62";5;"2018-04-01"
"Teddybear";"3.173,83";3;"2018-08-09"
"Teddybear";"2.288,56";2;"2018-08-25"
"Table";"1.033,71";2;"2018-12-24"
"Chair";"2.466,01";3;"2018-11-18"
"Table";"965,68";2;"2018-05-08"
"Chair";"767,35";3;"2018-11-29"
"Table";"2.595,40";4;"2018-08-30"
"Lamp";"174,34";4;"2018-12-07"
"Table";"2.782,40";4;"2018-07-05"
"Chair";"2.346,88";4;"2018-08-14"
"Chair";"2.470,59";2;"2018-05-29"
"Teddybear";"2.957,12";2;"2018-11-15"
"Teddybear";"562,96";4;"2018-03-14"
"Teddybear";"874,13";1;"2018-02-16"
"Lamp";"1.646,65";2;"2018-10-01"
"Lamp";"8,19";4;"2018-08-12"
"Lamp";"445,25";4;"2018-01-22"
"Table";"2.123,69";4;"2018-11-24"
"Table";"2.862,76";3;"2018-08-30"
"Teddybear";"548,89";5;"2018-03-04"
"Teddybear";"2.928,77";4;"2018-02-11"
"Teddybear";"2.542,53";3;"2018-10-03"
"Chair";"2.302,60";2;"2018-12-15"
"Table";"747,06";1;"2018-07-17"
"Table";"482,22";4;"2018-11-19"
"Lamp";"2.755,35";2;"2018-10-26"
"Chair";"3.832,89";3;"2018-02-23"
"Table";"3.970,86";5;"2018-09-29"
"Teddybear";"145,45";5;"2018-06-29"
"Chair";"450,46";4;"2018-08-04"
"Teddybear";"2.756,25";5;"2018-02-27"
"Lamp";"2.238,99";4;"2018-05-05"
"Chair";"3.342,88";4;"2018-04-03"
"Teddybear";"1.569,88";5;"2018-04-17"
"Teddybear";"22,58";3;"2018-01-26"
"Table";"3.119,36";3;"2018-12-18"
"Teddybear";"437,07";2;"2018-02-04"
"Teddybear";"2.642,30";4;"2018-09-27"
"Table";"518,72";4;"2018-04-28"
"Lamp";"143,36";3;"2018-07-28"
"Chair";"1.960,91";5;"2018-11-19"
"Chair";"3.228,99";4;"2018-10-13"
"Table";"3.563,14";4;"2018-02-18"
"Table";"256,20";3;"2018-11-04"
"Table";"2.002,58";5;"2018-04-22"
"Chair";"703,44";5;"2018-08-23"
"Lamp";"3.413,39";1;"2018-08-28"
"Teddybear";"2.075,00";3;"2018-01-07"
"Teddybear";"2.913,90";5;"2018-10-03"
"Chair";"3.265,93";3;"2018-05-05"
"Teddybear";"2.424,44";3;"2018-02-01"
"Lamp";"2.962,29";3;"2018-11-28"
"Table";"2.493,41";5;"2018-10-25"
"Chair";"3.845,87";2;"2018-07-04"
"Table";"934,04";4;"2018-10-25"
"Lamp";"2.966,41";5;"2018-10-27"
"Table";"1.708,42";5;"2018-05-22"
"Table";"2.564,02";1;"2018-09-18"
"Lamp";"695,60";3;"2018-10-28"
"Lamp";"3.189,47";1;"2018-04-04"
"Chair";"3.517,25";1;"2018-06-07"
"Lamp";"1.129,94";2;"2018-07-24"
"Lamp";"3.892,03";1;"2018-10-05"
"Table";"1.899,89";1;"2018-07-28"
"Lamp";"1.235,60";4;"2018-05-30"
"Teddybear";"1.834,15";3;"2018-10-31"
"Lamp";"244,28";1;"2018-07-29"
"Lamp";"311,64";4;"2018-04-22"
"Table";"1.530,04";2;"2018-06-25"
"Teddybear";"428,27";3;"2018-05-16"
"Teddybear";"1.347,08";2;"2018-03-15"
"Chair";"958,86";3;"2018-04-15"
"Table";"3.628,37";1;"2018-05-07"
"Teddybear";"550,38";1;"2018-02-20"
"Teddybear";"3.806,03";1;"2018-11-21"
"Teddybear";"97,10";1;"2018-08-20"
"Chair";"1.320,64";5;"2018-09-20"
"Table";"3.135,94";3;"2018-05-18"
"Chair";"2.032,90";1;"2018-10-14"
"Table";"3.274,42";3;"2018-12-14"
"Lamp";"3.033,69";3;"2018-04-13"
"Chair";"397,01";1;"2018-05-05"
"Chair";"615,33";5;"2018-05-08"
"Lamp";"400,48";1;"2018-11-07"
"Teddybear";"2.720,63";4;"2018-06-18"
"Chair";"2.338,71";5;"2018-12-19"
"Lamp";"600,07";4;"2018-08-21"
"Chair";"3.523,02";4;"2018-07-29"
"Chair";"3.361,27";3;"2018-05-09"
"Lamp";"1.695,72";3;"2018-04-09"
"Chair";"3.967,73";2;"2018-03-07"
"Table";"2.565,76";4;"2018-08-08"
"Teddybear";"26,25";1;"2018-09-09"
"Teddybear";"3.796,36";3;"2018-03-04"
"Lamp";"3.584,26";2;"2018-12-02"
"Teddybear";"3.471,22";1;"2018-01-25"
"Teddybear";"1.433,86";3;"2018-06-25"
"Teddybear";"209,88";1;"2018-07-12"
"Lamp";"2.214,82";3;"2018-01-12"
"Chair";"1.378,07";2;"2018-12-19"
"Teddybear";"3.442,54";1;"2018-03-18"
"Teddybear";"880,01";2;"2018-09-19"
"Lamp";"1.777,36";5;"2018-05-06"
"Table";"1.175,59";1;"2018-10-05"
"Table";"3.238,57";1;"2018-06-26"
"Lamp";"2.835,14";5;"2018-05-04"
"Table";"334,07";4;"2018-02-24"
"Teddybear";"1.412,93";2;"2018-05-18"
"Table";"2.874,94";4;"2018-04-27"
"Chair";"3.384,56";1;"2018-10-03"
"Teddybear";"2.665,78";4;"2018-11-30"
"Lamp";"640,92";5;"2018-05-02"
"Teddybear";"2.009,31";4;"2018-01-10"
"Table";"3.292,50";5;"2018-10-12"
"Table";"3.164,65";3;"2018-04-20"
"Lamp";"1.546,00";5;"2018-11-09"
"Chair";"2.966,10";2;"2018-09-18"
"Teddybear";"790,53";3;"2018-12-23"
"Table";"2.641,43";5;"2018-10-31"
"Teddybear";"1.249,16";5;"2018-04-16"
"Table";"3.342,97";1;"2018-06-10"
"Chair";"3.887,20";2;"2018-04-14"
"Teddybear";"3.669,48";3;"2018-01-11"
"Chair";"356,36";1;"2018-12-26"
"Chair";"2.662,35";5;"2018-12-18"
"Teddybear";"3.648,49";4;"2018-03-05"
"Lamp";"3.226,88";2;"2018-03-26"
"Teddybear";"626,25";3;"2018-03-13"
"Chair";"244,18";2;"2018-03-10"
"Chair";"925,73";1;"2018-04-13"
"Table";"977,15";2;"2018-08-27"
"Table";"2.266,18";3;"2018-05-06"
"Chair";"1.913,16";2;"2018-01-14"
"Teddybear";"409,70";2;"2018-08-07"
"Teddybear";"2.916,79";5;"2018-10-29"
"Table";"426,17";5;"2018-02-02"
"Table";"2.973,44";2;"2018-04-23"
"Teddybear";"1.401,47";1;"2018-07-30"
"Chair";"2.357,00";2;"2018-08-10"
"Lamp";"1.224,57";2;"2018-11-17"
"Teddybear";"3.561,15";4;"2018-11-30"
"Lamp";"3.548,43";4;"2018-07-21"
"Chair";"3.659,87";3;"2018-11-05"
"Teddybear";"3.748,82";3;"2018-06-03"
"Table";"477,44";4;"2018-06-08"
"Lamp";"999,90";2;"2018-03-22"
"Chair";"543,78";1;"2018-11-20"
"Teddybear";"3.798,14";5;"2018-07-09"
"Teddybear";"2.639,32";1;"2018-02-01"
"Chair";"1.697,87";4;"2018-03-23"
"Teddybear";"3.997,77";1;"2018-02-11"
"Table";"1.013,53";3;"2018-06-05"
"Chair";"1.982,84";5;"2018-12-01"
"Chair";"3.097,49";5;"2018-08-13"
"Chair";"2.786,77";3;"2018-04-18"
"Lamp";"1.809,58";1;"2018-01-04"
"Lamp";"1.330,79";3;"2018-05-20"
"Teddybear";"3.155,77";2;"2018-02-15"
"Teddybear";"3.350,14";4;"2018-09-23"
"Lamp";"170,22";1;"2018-10-13"
"Lamp";"2.598,01";3;"2018-11-28"
"Chair";"3.765,60";2;"2018-08-19"
"Lamp";"281,82";2;"2018-12-15"
"Teddybear";"1.672,10";4;"2018-11-21"
"Chair";"1.833,97";2;"2018-01-05"
"Lamp";"2.660,21";1;"2018-09-24"
"Lamp";"3.232,64";5;"2018-03-25"
"Chair";"2.037,02";3;"2018-09-12"
"Lamp";"2.527,02";5;"2018-07-05"
"Teddybear";"3.521,34";1;"2018-09-15"
"Chair";"326,24";3;"2018-08-11"
"Table";"2.522,62";5;"2018-02-25"
"Table";"3.841,48";1;"2018-07-05"
"Chair";"2.748,73";1;"2018-09-15"
"Teddybear";"2.492,28";2;"2018-07-06"
"Table";"3.033,57";3;"2018-04-01"
"Lamp";"208,89";2;"2018-08-05"
"Teddybear";"1.035,72";5;"2018-06-02"
"Lamp";"496,16";3;"2018-02-19"
"Table";"3.526,94";3;"2018-09-29"
"Chair";"3.972,82";2;"2018-04-26"
"Teddybear";"2.271,13";5;"2018-04-08"
"Teddybear";"293,49";1;"2018-02-11"
"Teddybear";"3.507,67";4;"2018-09-30"
"Chair";"644,12";5;"2018-11-23"
"Lamp";"2.542,86";5;"2018-05-07"
"Teddybear";"1.538,47";5;"2018-11-14"
"Table";"1.766,58";1;"2018-05-16"
"Table";"1.233,92";5;"2018-10-19"
"Lamp";"1.460,41";5;"2018-08-20"
"Chair";"2.811,58";2;"2018-11-04"
"Teddybear";"1.194,70";4;"2018-12-29"
"Table";"3.211,89";4;"2018-04-16"
"Chair";"845,43";3;"2018-06-21"
"Teddybear";"1.887,73";2;"2018-05-26"
"Lamp";"2.310,71";5;"2018-11-29"
"Teddybear";"2.578,20";4;"2018-01-24"
"Teddybear";"2.088,60";4;"2018-07-27"
"Teddybear";"2.510,16";4;"2018-11-15"
"Chair";"555,93";2;"2018-08-19"
"Chair";"137,89";5;"2018-08-30"
"Chair";"3.005,13";3;"2018-11-12"
"Table";"2.038,97";1;"2018-05-05"
"Lamp";"233,39";2;"2018-01-15"
"Teddybear";"313,91";4;"2018-04-15"
"Lamp";"887,76";3;"2018-07-05"
"Table";"681,05";2;"2018-01-23"
"Table";"1.833,76";5;"2018-08-29"
"Table";"1.755,86";3;"2018-08-11"
"Teddybear";"3.070,85";4;"2018-09-29"
"Table";"129,71";4;"2018-01-31"
"Table";"2.221,98";5;"2018-04-11"
"Table";"2.237,90";5;"2018-10-28"
"Teddybear";"3.866,58";1;"2018-10-22"
"Lamp";"679,09";2;"2018-06-06"
"Lamp";"3.132,70";2;"2018-03-17"
"Table";"2.656,94";3;"2018-11-10"
"Teddybear";"1.729,00";4;"2018-08-05"
"Chair";"169,06";2;"2018-07-06"
"Chair";"1.862,68";2;"2018-05-25"
"Chair";"2.494,90";3;"2018-07-06"
"Chair";"2.009,62";3;"2018-03-24"
"Lamp";"3.461,10";1;"2018-02-04"
"Teddybear";"2.404,14";3;"2018-10-08"
"Table";"3.639,90";2;"2018-06-20"
"Table";"3.730,65";4;"2018-09-14"
"Chair";"1.452,66";2;"2018-08-10"
"Lamp";"2.565,51";1;"2018-10-22"
"Chair";"3.680,84";5;"2018-03-03"
"Teddybear";"1.182,10";2;"2018-06-28"
"Lamp";"3.397,83";5;"2018-10-26"
"Chair";"3.535,94";3;"2018-11-10"
"Lamp";"2.349,74";2;"2018-11-23"
"Teddybear";"204,31";5;"2018-04-23"
"Chair";"1.016,82";1;"2018-02-11"
"Table";"2.036,32";3;"2018-11-07"
"Teddybear";"2.719,62";5;"2018-10-30"
"Chair";"2.854,52";5;"2018-02-28"
"Lamp";"2.937,49";1;"2018-06-23"
"Teddybear";"3.505,76";4;"2018-10-23"
"Teddybear";"1.474,88";2;"2018-01-10"
"Table";"2.906,02";2;"2018-10-14"
"Table";"97,14";2;"2018-12-11"
"Chair";"538,36";2;"2018-09-06"
"Lamp";"2.212,79";5;"2018-09-06"
"Chair";"3.452,82";3;"2018-12-01"
"Table";"2.797,24";5;"2018-08-27"
"Lamp";"202,58";4;"2018-04-28"
"Table";"1.823,13";5;"2018-07-21"
"Table";"2.741,24";4;"2018-09-22"
"Table";"3.516,06";1;"2018-02-22"
"Table";"31,27";5;"2018-02-17"
"Table";"3.322,14";4;"2018-12-03"
"Teddybear";"1.167,98";2;"2018-08-30"
"Teddybear";"450,96";3;"2018-10-13"
"Table";"1.350,46";1;"2018-03-03"
"Table";"2.913,12";4;"2018-02-28"
"Teddybear";"2.484,24";3;"2018-11-26"
"Table";"3.359,98";2;"2018-06-29"
"Chair";"3.531,13";1;"2018-10-24"
"Table";"3.694,67";5;"2018-12-02"
"Table";"1.031,50";4;"2018-06-06"
"Lamp";"1.446,04";1;"2018-11-14"
"Chair";"36,81";5;"2018-10-10"
"Lamp";"3.157,62";3;"2018-05-23"
"Lamp";"1.275,41";3;"2018-09-05"
"Teddybear";"807,37";5;"2018-08-20"
"Lamp";"3.690,32";3;"2018-09-12"
"Chair";"1.456,06";5;"2018-01-11"
"Chair";"2.486,04";4;"2018-12-20"
"Teddybear";"2.757,80";2;"2018-06-15"
"Chair";"3.034,24";1;"2018-06-19"
"Chair";"3.109,36";5;"2018-05-22"
"Lamp";"88,14";5;"2018-04-18"
"Lamp";"3.519,03";2;"2018-05-06"
"Chair";"3.898,69";5;"2018-01-24"
"Teddybear";"253,33";5;"2018-05-26"
"Chair";"2.565,29";3;"2018-07-15"
"Table";"1.495,24";2;"2018-12-28"
"Lamp";"2.615,78";5;"2018-07-12"
"Chair";"784,75";3;"2018-07-06"
"Lamp";"2.022,73";3;"2018-04-02"
"Table";"784,25";5;"2018-01-28"
"Table";"2.866,51";1;"2018-07-20"
"Teddybear";"1.656,39";4;"2018-05-05"
"Lamp";"3.808,52";3;"2018-06-02"
"Table";"3.838,06";5;"2018-07-31"
"Teddybear";"2.472,88";1;"2018-04-15"
"Lamp";"1.640,61";4;"2018-11-06"
"Table";"3.081,04";4;"2018-07-30"
"Table";"10,38";5;"2018-04-11"
"Teddybear";"2.527,36";4;"2018-03-05"
"Chair";"469,76";3;"2018-01-15"
"Table";"260,09";4;"2018-11-29"
"Table";"1.283,52";3;"2018-11-24"
"Teddybear";"650,86";2;"2018-01-13"
"Chair";"660,51";2;"2018-02-13"
"Table";"1.731,14";2;"2018-08-27"
"Teddybear";"2.344,61";2;"2018-06-04"
"Lamp";"1.337,05";1;"2018-08-27"
"Teddybear";"2.373,86";5;"2018-07-03"
"Teddybear";"1.017,44";4;"2018-09-01"
"Table";"20,22";5;"2018-10-29"
"Lamp";"550,55";5;"2018-06-16"
"Teddybear";"3.686,50";3;"2018-11-17"
"Lamp";"1.765,05";2;"2018-09-22"
"Chair";"906,58";2;"2018-03-16"
"Table";"3.486,13";4;"2018-05-27"
"Lamp";"1.711,29";2;"2018-04-05"
"Table";"2.859,55";2;"2018-02-17"
"Lamp";"3.780,96";2;"2018-11-24"
"Lamp";"2.385,05";2;"2018-07-31"
"Teddybear";"3.479,61";4;"2018-01-15"
"Teddybear";"3.831,70";1;"2018-10-04"
"Table";"1.893,34";5;"2018-05-17"
"Lamp";"3.685,80";4;"2018-04-29"
"Chair";"1.121,19";4;"2018-10-31"
"Table";"2.622,08";2;"2018-01-10"
"Table";"2.715,20";5;"2018-05-29"
"Chair";"2.729,97";5;"2018-03-02"
"Teddybear";"552,10";3;"2018-04-24"
"Chair";"3.673,56";4;"2018-01-13"
"Table";"1.089,14";5;"2018-09-22"
"Chair";"1.929,63";5;"2018-10-05"
"Teddybear";"2.679,30";4;"2018-04-18"
"Lamp";"183,21";1;"2018-11-12"
"Table";"12,86";2;"2018-05-05"
"Chair";"881,13";1;"2018-02-25"
"Table";"1.698,69";4;"2018-11-11"
"Table";"3.311,12";2;"2018-12-25"
"Table";"3.471,07";3;"2018-09-22"
"Chair";"1.469,41";1;"2018-05-13"
"Table";"911,87";1;"2018-03-31"
"Chair";"1.800,28";3;"2018-05-07"
"Teddybear";"3.195,48";5;"2018-04-07"
"Lamp";"1.952,77";4;"2018-06-24"
"Lamp";"3.181,50";3;"2018-07-05"
"Chair";"2.416,43";5;"2018-07-29"
"Table";"2.894,26";1;"2018-04-30"
"Chair";"2.596,01";4;"2018-11-04"
"Table";"1.433,32";1;"2018-02-06"
"Teddybear";"1.029,96";2;"2018-08-06"
"Table";"3.760,17";2;"2018-07-13"
"Lamp";"1.266,06";1;"2018-12-15"
"Lamp";"2.966,57";5;"2018-09-01"
"Teddybear";"783,96";1;"2018-09-11"
"Lamp";"3.745,28";1;"2018-07-19"
"Teddybear";"149,36";1;"2018-12-02"
"Table";"939,93";4;"2018-03-21"
"Lamp";"1.560,43";3;"2018-11-26"
"Table";"3.528,30";3;"2018-07-04"
"Table";"1.291,75";5;"2018-05-06"
"Teddybear";"2.465,99";3;"2018-04-06"
"Lamp";"851,07";5;"2018-06-01"
"Table";"256,14";2;"2018-05-02"
"Lamp";"1.044,74";1;"2018-02-13"
"Lamp";"3.022,22";5;"2018-11-29"
"Chair";"851,02";5;"2018-12-27"
"Chair";"1.869,92";3;"2018-04-07"
"Chair";"367,69";3;"2018-05-02"
"Lamp";"267,10";5;"2018-07-20"
"Lamp";"2.537,78";4;"2018-06-29"
"Table";"489,93";5;"2018-01-21"
"Chair";"3.006,05";1;"2018-04-16"
"Table";"1.166,65";1;"2018-08-14"
"Table";"2.837,47";1;"2018-07-11"
"Teddybear";"3.158,11";2;"2018-02-22"
"Chair";"2.560,67";4;"2018-10-23"
"Chair";"2.126,81";1;"2018-04-03"
"Table";"1.319,22";1;"2018-04-28"
"Lamp";"3.637,84";4;"2018-01-30"
"Teddybear";"2.036,57";3;"2018-05-02"
"Chair";"869,10";1;"2018-07-06"
"Table";"600,90";1;"2018-02-06"
"Lamp";"2.142,54";1;"2018-05-18"
"Table";"2.791,12";3;"2018-11-22"
"Chair";"1.570,78";4;"2018-03-30"
"Lamp";"1.312,50";1;"2018-07-04"
"Teddybear";"3.697,84";1;"2018-01-28"
"Chair";"898,83";1;"2018-05-10"
"Teddybear";"3.044,16";4;"2018-02-09"
"Table";"3.991,52";4;"2018-08-19"
"Lamp";"1.413,27";5;"2018-10-27"
"Lamp";"3.787,35";1;"2018-04-07"
"Table";"1.361,67";5;"2018-06-06"
"Table";"1.308,51";5;"2018-03-12"
"Teddybear";"480,64";1;"2018-05-17"
"Lamp";"2.412,84";2;"2018-05-30"
"Table";"3.766,60";5;"2018-08-12"
"Table";"3.512,95";4;"2018-03-24"
"Chair";"2.822,05";4;"2018-09-25"
"Chair";"3.934,61";4;"2018-03-15"
"Table";"604,16";4;"2018-06-01"
"Table";"622,96";1;"2018-01-21"
"Lamp";"1.033,84";4;"2018-05-29"
"Chair";"894,51";2;"2018-03-07"
"Chair";"222,79";3;"2018-04-27"
"Table";"217,17";4;"2018-01-18"
"Lamp";"3.935,14";1;"2018-12-05"
"Teddybear";"2.495,77";5;"2018-04-25"
"Chair";"1.796,70";3;"2018-09-17"
"Teddybear";"3.643,46";1;"2018-03-17"
"Teddybear";"1.641,02";4;"2018-06-07"
"Chair";"2.821,78";4;"2018-01-30"
"Lamp";"1.142,73";3;"2018-01-14"
"Lamp";"42,02";1;"2018-12-03"
"Teddybear";"104,15";3;"2018-09-10"
"Chair";"3.523,43";1;"2018-03-15"
"Teddybear";"2.224,27";4;"2018-06-05"
"Lamp";"478,98";4;"2018-09-02"
"Chair";"2.654,53";2;"2018-07-04"
"Table";"1.705,93";2;"2018-02-16"
"Chair";"202,52";1;"2018-08-22"
"Teddybear";"2.358,19";4;"2018-04-01"
"Teddybear";"3.623,63";3;"2018-08-22"
"Lamp";"2.636,37";4;"2018-01-22"
"Table";"2.927,06";1;"2018-08-25"
"Chair";"1.120,19";4;"2018-03-06"
"Teddybear";"3.544,01";4;"2018-05-31"
"Teddybear";"3.030,84";1;"2018-01-21"
"Chair";"3.003,25";1;"2018-10-05"
"Chair";"2.821,13";3;"2018-03-16"
"Teddybear";"1.376,22";1;"2018-01-12"
"Chair";"954,19";3;"2018-06-08"
"Chair";"1.156,64";2;"2018-11-12"
"Teddybear";"566,38";3;"2018-10-01"
"Chair";"3.105,62";3;"2018-03-31"
"Teddybear";"3.395,91";3;"2018-09-15"
"Table";"203,19";5;"2018-05-03"
"Chair";"334,09";5;"2018-07-22"
"Chair";"370,72";5;"2018-02-08"
"Teddybear";"28,81";3;"2018-03-08"
"Chair";"1.120,92";4;"2018-06-13"
"Table";"1.590,48";5;"2018-03-07"
"Teddybear";"2.332,31";5;"2018-08-03"
"Lamp";"1.028,34";1;"2018-06-26"
"Chair";"945,93";2;"2018-12-30"
"Chair";"2.837,48";1;"2018-09-01"
"Table";"3.783,86";3;"2018-08-28"
"Lamp";"2.348,66";1;"2018-01-01"
"Chair";"178,41";2;"2018-09-14"
"Lamp";"2.965,01";2;"2018-08-30"
"Teddybear";"3.981,74";4;"2018-04-09"
"Teddybear";"13,46";5;"2018-03-04"
"Lamp";"2.858,61";2;"2018-02-27"
"Lamp";"3.886,54";1;"2018-01-20"
"Teddybear";"479,33";4;"2018-10-07"
"Teddybear";"181,14";3;"2018-07-01"
"Table";"2.005,96";5;"2018-03-27"
"Chair";"2.026,98";2;"2018-11-16"
"Teddybear";"2.689,39";3;"2018-02-20"
"Teddybear";"1.711,54";4;"2018-03-10"
"Chair";"2.519,00";5;"2018-12-16"
"Table";"1.698,57";5;"2018-12-28"
"Table";"3.409,45";4;"2018-06-30"
"Table";"1.482,70";1;"2018-07-03"
"Table";"705,93";3;"2018-04-28"
"Teddybear";"1.342,99";4;"2018-08-12"
"Table";"2.298,87";3;"2018-08-07"
"Lamp";"2.286,96";3;"2018-10-06"
"Table";"1.032,12";4;"2018-02-27"
"Teddybear";"248,64";5;"2018-02-14"
"Lamp";"1.214,95";1;"2018-05-13"
"Teddybear";"1.404,79";2;"2018-10-21"
"Table";"936,77";3;"2018-09-11"
"Teddybear";"2.848,57";5;"2018-11-19"
"Lamp";"2.612,01";3;"2018-08-06"
"Chair";"875,75";4;"2018-05-05"
"Lamp";"640,28";5;"2018-06-26"
"Table";"1.154,72";3;"2018-07-24"
"Lamp";"2.080,06";5;"2018-01-28"
"Lamp";"2.635,25";1;"2018-09-09"
"Chair";"3.339,45";1;"2018-09-24"
"Lamp";"852,00";4;"2018-05-07"
"Lamp";"3.911,38";3;"2018-07-01"
"Lamp";"3.155,59";5;"2018-04-25"
"Lamp";"336,39";2;"2018-06-09"
"Lamp";"3.508,40";2;"2018-04-19"
"Table";"2.732,16";5;"2018-05-29"
"Table";"3.597,29";2;"2018-07-17"
"Lamp";"574,74";4;"2018-02-04"
"Lamp";"964,98";2;"2018-10-17"
"Lamp";"271,03";1;"2018-05-12"
"Teddybear";"2.260,14";2;"2018-07-08"
"Teddybear";"700,95";2;"2018-09-30"
"Teddybear";"1.989,06";5;"2018-04-03"
"Table";"2.044,85";4;"2018-05-23"
"Chair";"3.711,92";3;"2018-02-15"
"Lamp";"3.773,89";5;"2018-01-23"
"Lamp";"297,84";2;"2018-11-26"
"Chair";"2.664,42";4;"2018-04-01"
"Chair";"2.164,90";5;"2018-07-26"
"Table";"1.881,40";3;"2018-09-21"
"Chair";"3.274,92";4;"2018-02-04"
"Lamp";"2.709,60";3;"2018-04-29"
"Teddybear";"2.024,84";4;"2018-05-27"
"Lamp";"233,73";1;"2018-02-20"
"Table";"2.817,48";5;"2018-05-07"
